,PlatformWindows,PlatformLinux,PlatformMac,GenreIsNonGame 
7642,True,False,False,False
7643,True,False,True,False
7644,True,True,True,False
7645,True,False,False,False
7646,True,True,True,False
7647,True,False,False,False
7648,True,True,True,False
7649,True,False,False,False
7650,True,True,True,False
7651,True,False,False,False
7652,True,False,True,False
7653,True,True,True,False
7654,True,False,False,False
7655,True,False,False,False
7656,True,False,False,False
7657,True,False,False,False
7658,True,False,False,False
7659,True,False,False,False
7660,True,False,True,False
7661,True,False,True,False
7662,True,False,True,False
7663,True,False,False,False
7664,True,False,True,False
7665,True,False,False,False
7666,True,True,True,False
7667,True,False,False,False
7668,True,False,True,False
7669,True,False,False,False
7670,True,False,True,False
7671,True,False,False,False
7672,True,False,False,False
7673,True,True,True,False
7674,True,False,False,False
7675,True,False,False,False
7676,True,True,True,False
7677,True,True,True,False
7678,True,False,False,False
7679,True,True,True,False
7680,True,False,True,False
7681,True,False,False,False
7682,True,False,False,False
7683,True,True,True,False
7684,True,True,True,False
7685,True,True,True,False
7686,True,True,True,False
7687,True,True,True,False
7688,True,True,True,False
7689,True,True,True,False
7690,True,True,True,False
7691,True,True,True,False
7692,True,True,True,False
7693,True,True,True,False
7694,True,True,True,False
7695,True,True,True,False
7696,True,True,True,False
7697,True,True,True,False
7698,True,True,True,False
7699,True,True,True,False
7700,True,True,True,False
7701,True,False,False,False
7702,True,False,True,False
7703,True,True,False,False
7704,True,False,False,False
7705,True,False,False,False
7706,True,False,True,False
7707,True,True,True,False
7708,True,False,False,False
7709,True,False,False,False
7710,True,False,False,False
7711,True,True,True,False
7712,True,False,False,False
7714,True,False,False,False
7715,True,False,False,False
7716,True,False,False,False
7717,True,False,False,False
7718,True,False,False,False
7719,True,False,True,False
7720,True,False,False,False
7721,True,False,True,False
7722,True,False,False,False
7723,True,False,False,False
7724,True,False,False,False
7725,True,False,True,False
7726,True,True,True,False
7727,True,False,False,False
7728,True,False,False,False
7729,True,False,False,False
7730,True,False,False,False
7731,True,False,False,False
7732,True,True,True,False
7733,True,False,False,False
7734,True,True,True,False
7735,True,False,False,False
7736,True,False,False,False
7737,True,False,False,False
7738,True,False,False,False
7739,True,False,False,False
7740,True,False,False,False
7741,True,False,False,False
7742,True,False,False,False
7743,True,False,False,False
7744,True,True,True,False
7745,True,False,False,False
7746,True,True,True,False
7747,True,True,True,False
7748,True,False,False,False
7749,True,False,False,False
7750,True,False,False,False
7751,True,True,True,False
7752,True,True,True,False
7753,True,False,True,False
7755,True,True,True,False
7756,True,False,False,False
7757,True,False,True,False
7758,True,True,True,False
7759,True,True,False,False
7760,True,False,True,False
7761,True,True,True,False
7762,True,True,True,False
7763,True,False,False,False
7764,True,False,False,False
7765,True,False,True,False
7766,True,True,True,False
7767,True,False,True,False
7768,True,False,False,False
7769,True,False,True,False
7770,True,True,True,False
7771,True,False,True,False
7772,True,False,False,False
7773,True,True,True,False
7774,True,False,True,False
7775,True,True,True,False
7776,True,False,True,False
7777,True,True,True,False
7778,True,False,False,False
7779,True,True,True,False
7780,True,True,True,False
7781,True,False,False,False
7782,True,False,False,False
7783,True,False,False,False
7784,True,True,False,False
7785,True,True,False,False
7786,True,False,False,False
7788,True,True,True,False
7789,True,False,False,False
7790,True,False,False,False
7791,True,False,False,False
7792,True,True,False,False
7793,True,False,False,False
7794,True,False,True,False
7795,True,True,True,False
7796,True,False,False,False
7797,True,False,False,False
7798,True,False,False,False
7799,True,False,False,False
7800,True,True,True,False
7801,True,False,True,False
7802,True,True,True,False
7803,True,False,False,False
7805,True,False,False,False
7806,True,False,True,False
7807,True,False,True,False
7808,True,False,False,False
7809,True,False,False,False
7810,True,True,True,False
7811,True,True,True,False
7812,True,True,True,False
7813,True,False,True,False
7814,True,False,False,False
7817,True,False,False,False
7818,True,False,False,False
7819,True,False,False,False
7820,True,False,False,False
7821,True,False,True,False
7823,True,False,False,False
7824,True,False,False,False
7825,True,False,True,False
7826,True,True,False,False
7827,True,False,True,False
7828,True,False,False,False
7833,True,True,True,False
7834,True,False,False,False
7835,True,False,True,False
7836,True,True,True,False
7837,True,False,False,False
7838,True,True,True,False
7839,True,False,False,False
7840,True,True,True,False
7841,True,False,False,False
7842,True,False,True,False
7843,True,False,False,False
7844,True,True,True,False
7845,True,False,False,False
7846,True,False,False,False
7847,True,False,False,False
7848,True,False,True,False
7849,True,True,True,False
7850,True,False,False,False
7851,True,False,False,False
7852,True,False,False,False
7853,True,False,True,False
7854,True,True,True,False
7855,True,False,True,False
7858,True,True,True,False
7859,True,True,True,False
7860,True,False,False,False
7861,True,False,False,False
7862,True,False,False,False
7863,True,False,True,False
7864,True,False,False,False
7865,True,True,True,False
7866,True,True,True,False
7867,True,False,False,False
7868,True,True,True,False
7869,True,False,True,False
7870,True,False,False,False
7871,True,False,False,False
7872,True,False,False,False
7873,True,False,False,False
7874,True,False,False,False
7875,True,True,True,False
7876,True,False,False,False
7877,True,True,True,False
7878,True,True,True,False
7879,True,False,False,False
7880,True,True,True,False
7881,True,False,False,False
7882,True,True,True,False
7883,True,True,True,False
7884,True,False,False,False
7885,True,False,False,False
7886,True,False,False,False
7887,True,False,True,False
7888,True,False,True,False
7889,True,False,False,False
7890,True,False,False,False
7891,True,False,False,False
7892,True,False,False,False
7893,True,False,False,False
7894,True,False,False,False
7895,True,False,False,False
7896,True,False,False,False
7897,True,False,False,False
7898,True,False,False,False
7899,True,True,False,False
7900,True,False,False,False
7901,True,False,False,False
7902,True,True,False,False
7903,True,False,True,False
7904,True,False,False,False
7905,True,False,False,False
7906,True,False,True,False
7907,True,False,False,False
7908,True,True,True,False
7909,True,True,True,False
7910,True,False,False,False
7911,True,False,False,False
7912,True,False,False,False
7913,True,False,False,False
7914,True,True,True,False
7915,True,False,False,False
7916,True,False,False,False
7917,True,False,False,False
7918,True,True,True,False
7919,True,False,False,False
7920,True,False,False,False
7921,True,False,False,False
7922,True,False,False,False
7924,True,True,True,False
7925,True,False,False,False
7926,True,False,False,False
7927,True,False,False,False
7928,True,False,False,False
7929,True,False,False,False
7930,True,False,False,False
7931,True,False,False,False
7932,True,False,True,False
7933,True,False,False,False
7934,True,True,True,False
7935,True,False,True,False
7936,True,False,False,False
7937,True,True,True,False
7938,True,False,False,False
7939,True,False,False,False
7940,True,False,False,False
7941,True,True,True,False
7942,True,True,True,False
7943,True,True,True,False
7944,True,False,True,False
7945,True,False,False,False
7946,True,True,True,False
7947,True,True,True,False
7948,True,False,True,False
7949,True,False,False,False
7950,True,False,False,False
7951,True,False,True,False
7952,True,False,True,False
7953,True,False,False,False
7954,True,False,False,False
7955,True,False,False,False
7956,True,False,False,False
7957,True,True,True,False
7958,True,True,True,False
7959,True,False,False,False
7960,True,False,False,False
7961,True,True,True,False
7962,True,False,False,False
7963,True,False,False,False
7964,True,False,True,False
7965,True,True,True,False
7966,True,False,False,False
7967,True,False,False,False
7968,True,True,True,False
7969,True,False,False,False
7970,True,False,False,False
7971,True,False,False,False
7972,True,False,False,False
7973,True,False,True,False
7974,True,False,False,False
7975,True,True,True,False
7976,True,False,False,False
7977,True,False,True,False
7978,True,False,False,False
7979,True,True,True,False
7980,True,True,True,False
7981,True,False,True,False
7982,True,True,False,False
7983,True,True,False,False
7984,True,False,False,False
7985,True,False,False,False
7986,True,False,False,False
7987,True,False,False,False
7988,True,False,False,False
7989,True,True,True,False
7990,True,False,False,False
7991,True,True,True,False
7992,True,True,True,False
7993,True,True,True,False
7994,True,True,True,False
7995,True,False,False,False
7996,True,False,True,False
7997,True,False,False,False
7998,True,False,False,False
7999,True,True,True,False
8000,True,True,True,False
8001,True,True,True,False
8002,True,True,True,False
8003,True,True,True,False
8004,True,True,True,False
8005,True,True,True,False
8006,True,True,True,False
8007,True,True,True,False
8008,True,True,True,False
8009,True,True,True,False
8010,True,True,True,False
8011,True,True,True,False
8012,True,True,True,False
8013,True,True,True,False
8014,True,True,True,False
8015,True,True,True,False
8016,True,False,False,False
8017,True,False,False,False
8018,True,False,False,False
8019,True,False,False,False
8022,True,False,False,False
8023,True,False,False,False
8024,True,False,False,False
8025,True,False,False,False
8026,True,False,False,False
8027,True,True,True,False
8028,True,False,False,False
8029,True,True,True,False
8030,True,True,True,False
8031,True,False,True,False
8032,True,False,False,False
8033,True,True,True,False
8034,True,False,False,False
8035,True,True,True,False
8036,True,False,True,False
8037,True,False,False,False
8038,True,False,False,False
8039,True,True,True,False
8040,True,False,False,False
8041,True,False,True,False
8042,True,False,False,False
8043,True,False,False,False
8044,True,False,False,False
8045,True,False,True,False
8046,True,False,False,False
8047,True,False,True,False
8048,True,False,False,False
8049,True,False,False,False
8050,True,False,False,False
8051,True,False,False,False
8052,True,False,False,False
8053,True,True,True,False
8054,True,True,True,False
8055,True,True,True,False
8056,True,False,False,False
8057,True,False,True,False
8058,True,False,False,False
8059,True,False,False,False
8060,True,True,True,False
8061,True,False,False,False
8062,True,False,False,False
8063,True,True,True,False
8064,True,False,False,False
8065,True,False,False,False
8066,True,True,True,False
8067,True,False,True,False
8068,True,False,False,False
8069,True,False,True,False
8070,True,False,False,False
8071,True,False,False,False
8072,True,False,False,False
8073,True,False,False,False
8074,True,False,False,False
8075,True,True,True,False
8076,True,False,False,False
8077,True,False,False,False
8078,True,False,False,False
8079,True,False,False,False
8080,True,False,False,False
8081,True,False,False,False
8082,True,False,False,False
8083,True,False,False,False
8084,True,False,False,False
8085,True,False,False,False
8086,True,True,True,False
8087,True,False,False,False
8088,True,True,True,False
8089,True,True,True,False
8090,True,False,False,False
8091,True,False,True,False
8092,True,False,False,False
8093,True,False,False,False
8094,True,True,True,False
8095,True,False,False,False
8096,True,False,False,False
8097,True,False,False,False
8098,True,False,False,False
8099,True,False,False,False
8100,True,False,False,False
8101,True,True,False,False
8102,True,False,True,False
8103,True,False,False,False
8104,True,False,False,False
8105,True,True,True,False
8106,True,True,True,False
8107,True,True,True,False
8108,True,True,True,False
8109,True,True,True,False
8110,True,True,True,False
8111,True,True,True,False
8112,True,True,True,False
8113,True,False,False,False
8114,True,True,True,False
8115,True,False,True,False
8116,True,False,False,False
8117,True,True,True,False
8118,True,False,False,False
8119,True,False,False,False
8120,True,False,False,False
8121,True,True,True,False
8122,True,False,False,False
8123,True,False,False,False
8124,True,False,False,False
8125,True,True,True,False
8126,True,False,False,False
8127,True,False,False,False
8128,True,True,True,False
8129,True,False,False,False
8130,True,True,True,False
8131,True,False,False,False
8132,True,False,False,False
8133,True,True,True,False
8134,True,False,False,False
8135,True,False,True,False
8136,True,False,False,False
8137,True,False,False,False
8138,True,False,False,False
8139,True,False,False,False
8141,True,False,False,False
8142,True,True,True,False
8143,True,False,False,False
8145,True,False,False,False
8146,True,True,True,False
8147,True,False,False,False
8148,True,False,False,False
8149,True,False,True,False
8150,True,False,False,False
8151,True,True,True,False
8152,True,True,False,False
8153,True,False,False,False
8154,True,False,False,False
8155,True,False,False,False
8156,True,False,False,False
8157,True,True,True,False
8158,True,False,False,False
8159,True,True,True,False
8160,True,False,False,False
8161,True,False,False,False
8162,True,False,False,False
8163,True,False,False,False
8164,True,False,False,False
8165,True,False,False,False
8166,True,True,True,False
8167,True,False,False,False
8168,True,False,False,False
8169,True,False,False,False
8170,True,True,True,False
8171,True,True,False,False
8172,True,False,True,False
8173,True,False,False,False
8174,True,False,False,False
8175,True,False,False,False
8176,True,False,False,False
8177,True,True,True,False
8178,True,True,True,False
8179,True,False,False,False
8180,True,False,False,False
8181,True,True,True,False
8182,True,False,False,False
8183,True,False,False,False
8184,True,False,False,False
8185,True,False,True,False
8186,True,False,False,False
8187,True,False,False,False
8188,True,False,False,False
8189,True,False,False,False
8190,True,False,False,False
8191,True,False,False,False
8192,True,False,True,False
8193,True,False,False,False
8194,True,False,False,False
8195,True,False,True,False
8196,True,True,True,False
8197,True,True,True,False
8198,True,False,False,False
8199,True,False,False,False
8200,True,False,False,False
8201,True,False,True,False
8202,True,True,True,False
8203,True,False,False,False
8204,True,False,True,False
8205,True,True,True,False
8206,True,False,True,False
8207,True,True,True,False
8208,True,False,False,False
8209,True,False,True,False
8210,True,True,True,False
8211,True,False,False,False
8212,True,False,True,False
8213,True,True,True,False
8214,True,False,True,False
8215,True,True,True,False
8216,True,True,True,False
8217,True,True,True,False
8218,True,False,True,False
8219,True,True,True,False
8220,True,False,False,False
8221,True,True,True,False
8222,True,False,False,False
8223,True,False,False,False
8224,True,False,False,False
8226,True,False,False,False
8227,True,False,True,False
8228,True,False,True,False
8230,True,False,False,False
8231,True,False,False,False
8232,True,True,True,False
8233,True,False,False,False
8234,True,False,False,False
8235,True,False,False,False
8236,True,False,False,False
8237,True,False,False,False
8238,True,True,True,False
8239,True,False,False,False
8240,True,False,False,False
8241,True,False,True,False
8242,True,False,False,False
8243,True,False,False,False
8244,True,False,True,False
8245,True,False,False,False
8246,True,True,True,False
8247,True,False,False,False
8248,True,False,False,False
8249,True,False,True,False
8250,True,False,False,False
8252,True,True,True,False
8253,True,False,False,False
8254,True,False,False,False
8255,True,False,True,False
8257,True,False,True,False
8258,True,False,False,False
8259,True,False,False,False
8260,True,False,True,False
8261,True,False,False,False
8262,True,False,False,False
8263,True,False,False,False
8264,True,True,True,False
8265,True,False,True,False
8266,True,False,False,False
8267,True,False,False,False
8268,True,True,True,False
8269,True,True,True,False
8270,True,False,False,False
8271,True,False,False,False
8272,True,False,False,False
8273,True,False,False,False
8274,True,True,True,False
8275,True,False,False,False
8277,True,True,True,False
8278,True,False,False,False
8279,True,True,True,False
8280,True,False,False,False
8281,True,False,True,False
8282,True,False,False,False
8283,True,False,False,False
8284,True,False,False,False
8285,True,False,False,False
8286,True,False,False,False
8287,True,True,True,False
8288,True,True,True,False
8289,True,False,True,False
8290,True,False,True,False
8291,True,False,True,False
8292,True,True,True,False
8293,True,False,False,False
8294,True,False,False,False
8295,True,True,True,False
8296,True,False,True,False
8297,True,False,False,False
8298,True,True,True,False
8299,True,False,False,False
8300,True,True,True,False
8301,True,False,False,False
8302,True,False,True,False
8303,True,False,True,False
8304,True,True,True,False
8305,True,False,True,False
8306,True,False,False,False
8307,True,False,False,False
8308,True,False,False,False
8309,True,False,False,False
8310,True,True,True,False
8311,True,False,False,False
8312,True,False,False,False
8313,True,False,False,False
8314,True,False,False,False
8315,True,True,True,False
8316,True,True,False,False
8317,True,True,True,False
8318,True,True,True,False
8319,True,False,False,False
8320,True,True,True,False
8321,True,True,True,False
8322,True,False,True,False
8323,True,False,False,False
8324,True,True,True,False
8325,True,False,False,False
8326,True,False,False,False
8327,True,False,True,False
8328,True,False,False,False
8329,True,False,False,False
8330,True,True,True,False
8331,True,False,False,False
8332,True,False,False,False
8333,True,True,True,False
8334,True,True,True,False
8335,True,True,True,False
8336,True,True,True,False
8337,True,True,True,False
8338,True,False,False,False
8339,True,False,False,False
8340,True,True,True,False
8341,True,False,False,False
8342,True,False,False,False
8343,True,True,True,False
8344,True,False,False,False
8345,True,False,False,False
8346,True,False,False,False
8347,True,False,False,False
8348,True,False,False,False
8349,True,True,True,False
8350,True,False,False,False
8351,True,False,False,False
8352,True,False,False,False
8353,True,True,True,False
8354,True,False,False,False
8355,True,True,True,False
8356,True,False,True,False
8357,True,False,True,False
8358,True,False,True,False
8359,True,False,True,False
8360,True,False,False,False
8361,True,True,True,False
8362,True,False,False,False
8363,True,True,True,False
8364,True,False,False,False
8365,True,False,True,False
8366,True,False,False,False
8367,True,True,True,False
8368,True,False,False,False
8369,True,False,False,False
8370,True,False,False,False
8371,True,False,False,False
8372,True,True,True,False
8373,True,True,True,False
8374,True,False,False,False
8375,True,False,False,False
8376,True,False,False,False
8377,True,False,True,False
8378,True,False,False,False
8379,True,True,True,False
8380,True,False,False,False
8381,True,True,True,False
8382,True,False,False,False
8383,True,False,False,False
8384,True,False,False,False
8385,True,False,False,False
8386,True,False,False,False
8387,True,True,True,False
8388,True,False,False,False
8389,True,False,False,False
8390,True,False,True,False
8391,True,True,True,False
8392,True,True,True,False
8393,True,False,False,False
8394,True,True,True,False
8395,True,True,True,False
8396,True,False,False,False
8397,True,False,False,False
8398,True,False,False,False
8399,True,False,False,False
8400,True,False,False,False
8401,True,False,False,False
8402,True,False,False,False
8403,True,False,False,False
8404,True,False,False,False
8405,True,False,False,False
8406,True,True,True,False
8407,True,True,True,False
8408,True,False,False,False
8409,True,True,True,False
8410,True,False,False,False
8411,True,False,False,False
8412,True,False,False,False
8413,True,False,False,False
8414,True,False,False,False
8415,True,False,True,False
8416,True,False,False,False
8417,True,False,False,False
8418,True,False,False,False
8419,True,False,False,False
8420,True,False,False,False
8421,True,False,False,False
8422,True,False,False,False
8423,True,False,True,False
8424,True,True,False,False
8425,True,False,False,False
8426,True,True,True,False
8427,True,True,True,False
8428,True,False,False,False
8429,True,False,False,False
8430,True,True,True,False
8431,True,False,False,False
8432,True,False,False,False
8433,True,False,False,False
8434,True,False,True,False
8437,True,False,False,False
8438,True,True,False,False
8439,True,False,False,False
8440,True,False,False,False
8441,True,False,False,False
8442,True,False,True,False
8443,True,False,False,False
8444,True,False,False,False
8445,True,True,True,False
8446,True,False,True,False
8447,True,True,True,False
8448,True,False,True,False
8449,True,False,False,False
8450,True,True,True,False
8451,True,False,True,False
8452,True,False,False,False
8453,True,False,False,False
8454,True,False,False,False
8455,True,True,True,False
8456,True,False,False,False
8457,True,False,False,False
8458,True,False,False,False
8459,True,False,False,False
8460,True,True,True,False
8461,True,False,False,False
8462,True,False,False,False
8463,True,False,False,False
8464,True,False,False,False
8465,True,False,False,False
8466,True,False,False,False
8467,True,False,False,False
8468,True,False,False,False
8469,True,False,False,False
8470,True,False,True,False
8471,True,False,False,False
8472,True,False,False,False
8473,True,True,True,False
8474,True,True,True,False
8475,True,False,False,False
8476,True,False,True,False
8477,True,False,False,False
8478,True,True,True,False
8479,True,False,False,False
8480,True,True,True,False
8481,True,True,True,False
8482,True,False,True,False
8483,True,True,False,False
8484,True,True,True,False
8485,True,False,False,False
8486,True,False,False,False
8487,True,False,False,False
8488,True,True,True,False
8489,True,False,False,False
8490,True,True,True,False
8491,True,True,True,False
8492,True,True,True,False
8493,True,True,True,False
8494,True,False,False,False
8495,True,False,False,False
8496,True,False,False,False
8497,True,False,False,False
8498,True,False,True,False
8499,True,False,False,False
8500,True,True,True,False
8501,True,False,False,False
8502,True,False,False,False
8503,True,False,True,False
8504,True,False,True,False
8505,True,False,False,False
8506,True,False,False,False
8507,True,False,False,False
8508,True,False,False,False
8509,True,False,False,False
8511,True,True,True,False
8512,True,False,True,False
8513,True,False,False,False
8514,True,False,False,False
8515,True,False,False,False
8516,True,True,True,False
8517,True,False,True,False
8518,True,False,False,False
8519,True,False,False,False
8520,True,False,False,False
8521,True,False,False,False
8522,True,True,True,False
8523,True,False,False,False
8524,True,False,True,False
8525,True,False,False,False
8526,True,False,False,False
8527,True,True,True,False
8529,True,True,True,False
8530,True,False,True,False
8531,True,False,True,False
8532,True,False,True,False
8533,True,True,True,False
8534,True,False,True,False
8535,True,False,False,False
8536,True,False,False,False
8537,True,False,False,False
8538,True,True,True,False
8539,True,False,False,False
8540,True,False,False,False
8541,True,False,False,False
8542,True,True,True,False
8543,True,False,False,False
8544,True,True,True,False
8545,True,False,True,False
8546,True,True,True,False
8547,True,False,False,False
8548,True,False,False,False
8549,True,True,True,False
8550,True,False,True,False
8551,True,True,True,False
8552,True,False,True,False
8553,True,False,False,False
8554,True,False,False,False
8555,True,False,False,False
8556,True,False,False,False
8557,True,False,False,False
8558,True,False,True,False
8559,True,False,False,False
8560,True,True,True,False
8561,True,True,True,False
8562,True,True,True,False
8563,True,False,False,False
8564,True,False,True,False
8565,True,False,False,False
8566,True,False,False,False
8567,True,False,False,False
8568,True,False,True,False
8569,True,False,False,False
8570,True,True,True,False
8571,True,False,False,False
8572,True,False,False,False
8573,True,False,False,False
8574,True,False,True,False
8575,True,False,False,False
8576,True,False,False,False
8577,True,False,False,False
8578,True,True,True,False
8579,True,False,False,False
8580,True,False,False,False
8581,True,False,False,False
8582,True,False,False,False
8583,True,False,False,False
8584,True,False,False,False
8585,True,False,True,False
8586,True,True,False,False
8587,True,False,True,False
8588,True,True,True,False
8589,True,False,False,False
8590,True,True,False,False
8591,True,False,False,False
8592,True,False,True,False
8593,True,False,True,False
8594,True,True,True,False
8595,True,False,False,False
8596,True,False,False,False
8597,True,False,False,False
8598,True,True,True,False
8599,True,True,True,False
8600,True,True,True,False
8601,True,False,False,False
8602,True,False,True,False
8603,True,False,True,False
8604,True,True,False,False
8605,True,False,False,False
8606,True,False,True,False
8607,True,False,False,False
8608,True,True,True,False
8609,True,True,True,False
8610,True,True,True,False
8611,True,False,True,False
8612,True,False,False,False
8614,True,False,True,False
8615,True,False,False,False
8616,True,True,True,False
8617,True,False,False,False
8618,True,False,False,False
8619,True,False,False,False
8620,True,False,False,False
8621,True,False,False,False
8622,True,False,False,False
8623,True,False,False,False
8624,True,False,False,False
8625,True,False,False,False
8626,True,False,False,False
8627,True,False,False,False
8629,True,False,False,False
8630,True,True,True,False
8631,True,True,True,False
8632,True,True,True,False
8633,True,False,False,False
8634,True,False,False,False
8635,True,True,True,False
8636,True,False,False,False
8638,True,True,True,False
8639,True,False,True,False
8640,True,False,False,False
8641,True,True,True,False
8642,True,False,False,False
8643,True,True,True,False
8644,True,False,False,False
8646,True,True,True,False
8647,True,False,False,False
8648,True,False,True,False
8649,True,True,True,False
8650,True,True,True,False
8651,True,False,False,False
8652,True,False,True,False
8653,True,True,True,False
8654,True,False,False,False
8655,True,True,True,False
8656,True,False,False,False
8657,True,True,True,False
8658,True,False,False,False
8659,True,False,False,False
8660,True,False,False,False
8661,True,False,False,False
8662,True,False,False,False
8663,True,False,True,False
8664,True,False,False,False
8665,True,False,False,False
8666,True,True,True,False
8667,True,False,False,False
8668,True,False,False,False
8669,True,False,False,False
8670,True,False,False,False
8671,True,False,False,False
8672,True,False,False,False
8673,True,False,False,False
8674,True,False,False,False
8675,True,False,False,False
8676,True,False,False,False
8677,True,False,False,False
8678,True,True,True,False
8679,True,False,False,False
8680,True,False,False,False
8681,True,False,False,False
8682,True,False,True,False
8683,True,False,False,False
8684,True,False,False,False
8685,True,False,False,False
8686,True,False,False,False
8687,True,False,False,False
8688,True,False,False,False
8689,True,True,True,False
8690,True,False,False,False
8691,True,False,False,False
8692,True,False,False,False
8693,True,False,False,False
8694,True,False,False,False
8695,True,False,True,False
8696,True,False,False,False
8698,True,False,False,False
8699,True,True,True,False
8700,True,False,False,False
8701,True,False,False,False
8702,True,False,True,False
8703,True,False,False,False
8705,True,True,True,False
8706,True,False,False,False
8707,True,True,True,False
8708,True,False,False,False
8709,True,False,False,False
8710,True,False,False,False
8711,True,False,False,False
8712,True,True,True,False
8713,True,True,True,False
8714,True,True,True,False
8715,True,True,True,False
8716,True,False,False,False
8717,True,False,False,False
8718,True,False,True,False
8719,True,True,True,False
8720,True,True,True,False
8721,True,True,True,False
8722,True,True,True,False
8723,True,False,False,False
8724,True,False,False,False
8725,True,True,False,False
8726,True,True,False,False
8727,True,True,True,False
8728,True,False,False,False
8729,True,True,True,False
8730,True,True,True,False
8731,True,False,False,False
8732,True,False,False,False
8733,True,False,False,False
8734,True,False,False,False
8735,True,False,False,False
8736,True,False,False,False
8737,True,False,False,False
8738,True,False,False,False
8739,True,False,False,False
8740,True,True,True,False
8741,True,False,True,False
8742,True,False,True,False
8743,True,False,False,False
8744,True,True,True,False
8745,True,False,False,False
8746,True,False,False,False
8747,True,False,True,False
8748,True,False,True,False
8749,True,True,True,False
8750,True,False,False,False
8751,True,True,True,False
8752,True,True,True,False
8753,True,False,False,False
8754,True,False,False,False
8755,True,True,False,False
8756,True,False,False,False
8757,True,False,True,False
8758,True,False,False,False
8759,True,False,False,False
8760,True,False,False,False
8761,True,False,False,False
8762,True,False,False,False
8763,True,True,False,False
8764,True,False,False,False
8765,True,False,False,False
8766,True,False,True,False
8767,True,False,True,False
8768,True,False,False,False
8770,True,True,True,False
8771,True,True,True,False
8772,True,False,True,False
8773,True,False,False,False
8774,True,False,False,False
8775,True,True,True,False
8776,True,False,False,False
8777,True,False,False,False
8778,True,True,True,False
8779,True,False,True,False
8780,True,False,False,False
8781,True,False,False,False
8782,True,False,True,False
8783,True,True,True,False
8784,True,False,False,False
8785,True,False,True,False
8786,True,False,False,False
8787,True,False,False,False
8788,True,False,False,False
8789,True,False,True,False
8790,True,False,False,False
8793,True,False,True,False
8794,True,False,False,False
8795,True,True,True,False
8796,True,False,False,False
8797,True,False,False,False
8798,True,True,True,False
8799,True,True,False,False
8800,True,False,False,False
8801,True,True,True,False
8802,True,False,True,False
8803,True,False,True,False
8804,True,False,False,False
8805,True,False,False,False
8806,True,False,False,False
8807,True,True,False,False
8808,True,False,True,False
8809,True,False,False,False
8810,True,False,False,False
8811,True,False,False,False
8812,True,False,False,False
8813,True,True,True,False
8814,True,True,True,False
8815,True,False,False,False
8816,True,False,True,False
8817,True,True,True,False
8818,True,False,False,False
8819,True,False,True,False
8820,True,False,False,False
8821,True,False,False,False
8822,True,True,True,False
8823,True,False,False,False
8824,True,True,True,False
8825,True,False,False,False
8826,True,True,False,False
8827,True,False,False,False
8828,True,False,False,False
8829,True,False,False,False
8830,True,False,False,False
8831,True,False,False,False
8832,True,False,False,False
8833,True,False,False,False
8834,True,False,False,False
8835,True,False,False,False
8836,True,True,True,False
8837,True,False,False,False
8838,True,False,False,False
8839,True,True,True,False
8840,True,True,False,False
8841,True,True,True,False
8842,True,False,True,False
8843,True,True,True,False
8844,True,False,False,False
8845,True,True,True,False
8846,True,True,True,False
8847,True,True,True,False
8848,True,False,True,False
8849,True,True,True,False
8850,True,True,True,False
8851,True,False,True,False
8852,True,False,False,False
8853,True,True,True,False
8854,True,False,True,False
8855,True,True,False,False
8856,True,False,False,False
8857,True,True,True,False
8858,True,False,False,False
8859,True,False,False,False
8860,True,False,False,False
8861,True,False,False,False
8862,True,False,True,False
8863,True,True,True,False
8864,True,False,False,False
8866,True,False,True,False
8867,True,False,False,False
8868,True,False,True,False
8869,True,False,False,False
8870,True,False,False,False
8871,True,False,False,False
8872,True,False,False,False
8873,True,False,False,False
8874,True,False,True,False
8875,True,False,False,False
8876,True,False,True,False
8877,True,True,True,False
8878,True,False,False,False
8879,True,False,False,False
8880,True,False,False,False
8881,True,False,False,False
8882,True,False,False,False
8883,True,False,False,False
8885,True,False,False,False
8886,True,False,False,False
8887,True,False,False,False
8888,True,False,False,False
8889,True,False,True,False
8890,True,False,True,False
8891,True,False,False,False
8892,True,False,False,False
8893,True,False,True,False
8894,True,False,False,False
8895,True,False,False,False
8896,True,False,False,False
8897,True,True,False,False
8898,True,True,True,False
8899,True,True,True,False
8901,True,True,True,False
8902,True,False,True,False
8903,True,False,False,False
8904,True,False,False,False
8905,True,False,False,False
8906,True,False,False,False
8907,True,True,False,False
8908,True,False,True,False
8909,True,False,False,False
8910,True,True,True,False
8911,True,False,False,False
8912,True,False,False,False
8913,True,False,False,False
8914,True,False,False,False
8915,True,False,False,False
8916,True,True,True,False
8917,True,True,True,False
8918,True,True,True,False
8919,True,True,True,False
8920,True,False,True,False
8921,True,False,True,False
8922,True,True,True,False
8923,True,True,True,False
8924,True,False,False,False
8925,True,False,True,False
8926,True,True,True,False
8927,True,False,False,False
8928,True,False,True,False
8929,True,True,True,False
8930,True,False,True,False
8931,True,False,False,False
8932,True,False,False,False
8933,True,False,False,False
8934,True,False,True,False
8935,True,False,False,False
8937,True,False,False,False
8938,True,False,True,False
8939,True,False,False,False
8940,True,True,True,False
8941,True,False,False,False
8942,True,False,False,False
8943,True,True,True,False
8944,True,False,True,False
8945,True,True,True,False
8946,True,False,False,False
8947,True,True,True,False
8948,True,False,True,False
8949,True,True,True,False
8950,True,False,False,False
